injected_signal,scenario,geometry,run_id,beta_hat,deltaBIC_dbu_vs_null,deltaBIC_dbu_vs_nuis,epsilon_phys,K_beta2_per_epsilon,beta_target,eps_eff,phys_scale,temporal_tau
1,MZI_signal,MZI,MZI_signal_01140,0.0011904708618564153,24.015586654441282,22.88129586275225,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01141,0.001110054814070136,28.759652146277883,28.685418682607736,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01142,0.0010487083269694556,21.442048500305432,23.069341202580535,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01143,0.0010599519273547383,30.219204832876688,24.646285725621198,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01144,0.001071673358478758,29.745241722569194,22.43271379671109,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01145,0.0012286101190203613,26.517752988529338,19.93878940597041,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01146,0.001150282035999847,24.283280738629134,23.176473416747637,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01147,0.0010599906832992338,27.594717261832265,29.31191387203051,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01148,0.0011806584691030865,32.08631813327773,23.59171192143092,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01149,0.001015123110749276,29.045926746950883,23.74997290248601,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01150,0.0010916754040929601,28.379001309375845,20.807652103631785,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01151,0.0010980775361754621,25.897714594185892,24.110269538701782,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01152,0.0009012826082479941,33.43497426579977,18.06500229439633,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01153,0.000982822333339243,29.63541674248672,23.619825491063988,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01154,0.0012532298417398907,29.185138117236505,21.878635702021498,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01155,0.0010910146683571252,34.36195104515111,29.273199971993137,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01156,0.0010586830486682814,30.17108966468845,21.77683244651342,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01157,0.0010664658511095472,35.51620249545907,19.22280482840953,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01158,0.0008739017168134428,29.269777436186214,25.603019586286223,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01159,0.0010934730467936978,30.00881420483205,24.25718014338068,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01160,0.0010841040426245866,30.2252304937933,23.61883569596098,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01161,0.0009061969674128493,28.455467574919165,17.28165150112151,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01162,0.0010712880751568604,26.018876204642265,25.102033763103485,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01163,0.0010955805899121628,29.892771384352915,21.425647846113247,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01164,0.001165020862303208,21.610698637909067,19.313492643635982,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01165,0.0011851476230701344,26.257406003471264,15.562503984487343,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01166,0.0011994466319853406,32.30774428543919,24.1329082198322,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01167,0.0010826851753304918,34.642988072634786,25.775855287187504,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01168,0.0012076318249913884,30.782001921788922,22.368387553753244,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01169,0.001040255078011553,22.92430463013651,23.506136846399034,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01170,0.0011248900815540974,26.600874672370704,23.8410430843499,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01171,0.0010460136564212517,31.469710765387845,19.353678120571843,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01172,0.000983866255186428,27.03768509112541,24.48635618650686,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01173,0.0009749538676836984,32.19874807603678,17.07223559684436,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01174,0.0010533578624294497,22.347695491589437,14.170301907450304,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01175,0.0011060717449036769,27.28875556547554,17.808703201508536,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01176,0.0010301585099812868,29.767300907717257,20.895550999032494,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01177,0.001057489776479793,26.406173718707798,20.25309360571012,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01178,0.0010233910073115676,25.50121053481706,19.740571371780778,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01179,0.0009871172094106997,26.481150729128682,20.08021644301595,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01180,0.0009824403362191263,31.06405862142781,25.697907915750147,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01181,0.0010745606749235827,28.265891951723358,19.922308102391206,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01182,0.001166297458977723,34.95272446030536,21.508618512923015,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01183,0.0010297430667595238,29.36590106381938,22.386793132115166,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01184,0.0010315733640651234,29.884783332129402,24.81447282216969,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01185,0.0010070161904431557,38.16813591886242,17.401173528706515,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01186,0.001001353439081945,28.935872121209453,28.740619355129645,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01187,0.0010262060856888152,23.737014749617654,23.647724435286236,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01188,0.001053198952328772,30.661022779817728,21.78765835029874,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01189,0.0010008827075068014,37.39550388165692,13.136828202757842,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01190,0.0012310473549637093,31.733047616935707,19.763232125418355,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01191,0.0012355331543652294,22.514323203022958,25.024332886022574,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01192,0.0008955337549095257,23.4164872281185,18.554914523056368,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01193,0.001010038889217983,28.046324461514633,19.522070907675527,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01194,0.0008995083005180379,29.853803074802716,22.146852768782438,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01195,0.0011097231781867648,28.687671637063907,24.862705845955496,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01196,0.001068080627180002,32.05008253924124,19.672910055696317,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01197,0.0010127886078097868,33.50415758159277,26.067005974681866,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01198,0.001123891575058748,24.44356834856077,19.09110269411273,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01199,0.0011887372733026566,33.090659710312636,21.809261926989624,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01200,0.0012758909610760304,29.83560028778456,18.67840187790664,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01201,0.001050874727943129,28.021882312021496,22.25919591024734,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01202,0.0011820267376244265,24.174844349342564,18.00546310266335,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01203,0.0011263486031926544,25.972061964296586,29.270518370400474,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01204,0.0011556539790515427,25.898414190639038,25.63856121635262,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01205,0.0011373596836136844,30.53478858985311,21.633268205234522,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01206,0.0011107138032499383,19.588168397629342,25.951268212666154,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01207,0.0007791864797284003,26.231507623896338,17.2128683404179,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01208,0.001031513560766712,27.703530910351578,18.409619398251365,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01209,0.0008360600179096799,28.828262896564233,28.259319346083686,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01210,0.0010443715134588216,31.8373238249032,26.51315451267066,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01211,0.0009112316842751524,26.170899394086717,18.170843164933594,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01212,0.0010052574522700442,34.80804680458652,22.671038459272577,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01213,0.0011423811732361238,27.82440357614486,18.368342062793367,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01214,0.001132864106198689,33.010301485771286,22.95212264850597,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01215,0.0011166173600596348,23.06079445453286,24.120590899447677,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01216,0.0011902803431324154,29.618341897085813,16.60965026236932,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01217,0.001215177317295171,24.220704425424945,23.163360480669734,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01218,0.0011564926493559306,32.318473288203975,16.599829564660464,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01219,0.0010846461571537474,28.204086443530436,26.317084563179534,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01220,0.0011140039365754922,33.79247064417984,23.619752799655462,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01221,0.0010681937706324873,28.77543768615264,26.57079075130739,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01222,0.0009630780374417617,31.623818040482128,20.11715202633764,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01223,0.0010021453230602897,32.09370546646469,19.350738234967018,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01224,0.0011069849495039868,26.044234311360942,14.92918991231058,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01225,0.001115636632132792,28.505285091827158,16.269758456755547,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01226,0.0010145148682925969,20.77203153315078,24.19506966188924,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01227,0.0011938891240575614,31.397962420184744,24.967390470400275,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01228,0.001030053928777561,30.187712044441497,21.972794109573517,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01229,0.0010905001762999559,31.82972584181809,25.52646226194171,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01230,0.0010410638833893416,22.369420754579806,21.43778639592143,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01231,0.0010557195590595336,29.138391520056626,24.498987755392367,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01232,0.0009099813976395967,25.316345795234096,19.108335432047678,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01233,0.0011821032960461265,27.16651642659045,20.461349291314637,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01234,0.0011208449168707592,25.62797459633591,21.954415669609453,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01235,0.0012305171580487594,35.14516129554657,20.777847030811543,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01236,0.0010588926754088533,25.52388599707678,16.22240417487949,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01237,0.0011636461081462241,37.68536846668706,20.669651687047683,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01238,0.0010043533791756554,26.908612814639973,22.255138143485755,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01239,0.0009769530272707796,26.166086156063475,25.044691761814057,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01240,0.0010855198576770388,33.08154411251592,23.094303558584507,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01241,0.0009809601263251317,25.695944093120964,22.745236190663444,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01242,0.0009780654933439375,22.990721068357573,18.423398339902825,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01243,0.0011189109234615152,26.535039938309847,25.54732489327884,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01244,0.0009975082290674415,18.170398928184607,21.607884643590353,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01245,0.0012162025021366658,28.138277667794423,17.883720270601394,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01246,0.0009349376615127719,32.79160765569396,19.577689685674265,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01247,0.0012071108099808133,30.616373795405135,19.691293856785947,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01248,0.0011749030833515925,24.304411386946924,17.657988662665005,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01249,0.001000059256190328,31.074946606360875,25.41390096700401,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01250,0.001040524804255471,20.526754755443417,17.32970061661583,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01251,0.000982788759679473,22.824012482999503,22.796291128193698,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01252,0.001241180725487103,31.183106296102352,18.615307465027783,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01253,0.001014877107898545,26.002837282804773,23.16764250097926,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01254,0.0012096433045271737,26.130398482196583,26.616331873204565,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01255,0.0012554333954140323,26.600372534845096,20.873066136816078,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01256,0.0010435686638468815,28.249959942751545,20.92546270965452,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01257,0.001150578321315052,21.804674878428873,20.396133714111663,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01258,0.0011028671953718114,31.480338028642045,28.58585519104222,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01259,0.0009637577334213585,25.391830343250977,15.20078028031799,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01260,0.0009791589983683716,20.924298812263828,20.436107814807013,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01261,0.0010549379337611378,29.87781695935025,21.104201409040236,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01262,0.0011149679146583455,28.45629666837577,18.90003038274945,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01263,0.0009296080452150946,30.334727999584263,26.93950895504352,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01264,0.001292525304373159,31.741818804938482,26.372545635832186,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01265,0.0011142391522443091,29.208037542360845,22.333003071374584,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01266,0.001065473524613698,30.42830622171654,20.43820875590583,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01267,0.0010618945369635802,23.288134868142446,23.424780007194727,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01268,0.0009921201520134398,28.134979961920852,23.50147328092714,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01269,0.0011249359954656206,31.08603415126174,21.360125424555832,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01270,0.001116354255379802,26.053498947551184,16.08737886096933,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01271,0.0011201578441146338,29.193952427456566,25.039970508697408,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01272,0.0010723955516160825,21.587346537130355,21.725107646907333,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01273,0.0011507849054422314,29.90413923518571,21.559766281315493,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01274,0.0009315607080484282,23.89593218038431,23.431716585554103,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01275,0.0009314233416018037,26.727020340972658,22.115266536929266,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01276,0.0011734245024865478,30.457962204522165,24.888433698471893,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01277,0.0011005185002798074,24.618356071154032,20.15901859627436,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01278,0.0009943929010770977,30.363123367704823,19.918233343232327,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01279,0.0010406990521351308,28.089964952747394,26.923937339743837,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01280,0.0011310603949170354,24.908586301595562,22.45554297169868,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01281,0.0012165254515466599,30.460717313715765,17.20524292150282,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01282,0.000995890439250883,24.03225798998752,26.322189476079906,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01283,0.0011825664309635363,25.49985208885754,20.06025934057801,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01284,0.0010784114641597148,28.29867618437384,19.11302221203101,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01285,0.0010531528518198641,22.185586920587163,25.81696211473311,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01286,0.0009232417102710731,20.91424231242901,23.30511836353579,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01287,0.0009682407505744013,25.99614016746184,22.189518583307848,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01288,0.001132622124548208,27.1156715282045,27.337515391839382,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01289,0.001074531772093666,32.76317883303497,22.83566734109948,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01290,0.0012577801520295324,32.23345401569675,22.13040932641784,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01291,0.0011286272952272176,26.956736577876274,21.187300484934646,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01292,0.0009625210672151285,24.766953590131486,28.182914155467166,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01293,0.0009710642779472439,25.378029148865444,21.71884396912269,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01294,0.0010693763910990628,29.534903278923842,20.59263787565781,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01295,0.0011128565391559067,32.5695417645869,25.7998970319445,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01296,0.0010515727080376363,30.445373715611858,18.561599133576433,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01297,0.001012526785429806,23.30506640523783,21.862765933721047,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01298,0.0010007062430575473,21.917225764780824,20.841984332256548,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01299,0.000925970836325209,33.30877241458457,20.32743081627018,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01300,0.0011592727588355558,26.03173003986011,18.415186522148197,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01301,0.0011756240874314548,28.354814332430955,27.660727857736887,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01302,0.0010344646050203046,26.220278801734267,25.014372526657326,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01303,0.0011615453939910368,28.613721546058606,32.005804569424434,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_01304,0.0010504509441496886,22.92214705212393,18.992334878257854,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
